"x"
-0.383484960125585
-0.689983015424463
-1.21439071771922
-1.08571090335607
-0.838292902303975
-0.491037971228516
-1.10118417784687
-0.489161801693473
-0.535047409861623
-0.755573698533775
-0.735552417971542
-0.94283226717421
-1.02083506866452
-0.535497367302517
-0.645843796520026
-0.488248089232984
-0.846888510329145
-0.938917016561799
-0.309118699865188
-0.704061919533328
-1.24023766037238
-0.708790776104352
-0.814616330432845
-0.560106190664086
-0.764866356331864
-0.647738205489097
-0.567168031554284
-0.822496723511337
-1.19704772897661
-0.27612832462267
-0.683023205233198
-0.74760395988549
-0.281491481833186
-0.681267075462155
-0.272760798117064
-1.0398904661299
-0.697816723013839
-1.24418765214564
-0.745052120921555
-0.982406868013182
-1.31832066010029
-0.698824259026552
-1.05904038735658
-0.9080299734874
-0.99524448825813
-0.255380729476855
-0.780084177817935
-1.17781800484761
-0.310984534535031
-0.350538372845131
-0.823870808722097
-0.681484209646772
-1.083385419668
-0.829744287975185
-0.727998557179649
-0.753085899311548
-1.04007679859129
-0.964105863877051
-0.718625822119807
-0.37584999959945
-0.39207691593663
-0.585513641532051
-1.12245921085029
-0.673642884790881
-0.677847851427476
-0.531785785015368
-0.659503334662694
-0.961221035153039
-0.355097689576624
-0.434246822509998
-0.529114528673658
-0.561457154876403
-1.31008408457574
-0.322008869122594
-0.806885880588877
-0.399294621267641
-0.613756418158508
-0.7209486131141
-0.860732718026625
-0.692436424553508
-0.701328444773435
-0.394839201642216
-0.540049677901889
-0.952566658072081
-0.394193553207258
-0.897976083885657
-0.788590950098111
-1.24132827652582
-0.719814527545733
-0.52764945828397
-0.631103296191582
-0.76898689948087
-0.687455283332995
-0.891334116320399
-1.17441092572088
-0.838874477748528
-0.316738539071584
-0.340182685575769
-0.491849648102728
-0.999988363228808
-0.50768842346367
-0.645118713386258
-0.266310441320712
-0.348050313257758
-0.832930420852862
-0.324798393655928
-0.915178721743381
-0.610626219402508
-0.848446507946059
-1.08004279209519
-0.670729374298954
-0.494393784787089
-0.25555922242066
-0.445771576692189
-0.432263541431268
-1.09110704821382
-1.13991100647187
-0.306190229015363
-0.440117607245421
-0.540904341257566
-0.270785279058691
-0.351743361949901
-0.368623689531191
-0.531882218151364
-0.473607215573139
-0.337963014272007
-0.770560155985596
-0.252433446382454
-0.788205435253689
-0.832497218498993
-0.980129050323287
-1.01562249038503
-0.588399556339535
-0.305140703821109
-1.0440363086535
-0.523832388147832
-0.568809495861792
-0.767576954826612
-0.797135997025763
-0.717818370737476
-0.610210330519474
-0.499454101724533
-0.694395765397547
-0.576935748694084
-0.471534888539497
-0.375101671096555
-0.303404335664474
-0.757443651214066
-0.275395216829409
-0.727995229058966
-0.476169118142055
-0.594257358399792
-0.441981049238166
-0.592312013156157
-0.528949594501271
-0.738311139855846
-0.950248355929455
-0.88332777909941
-1.16657473765988
-0.789198140581151
-1.00157719956677
-0.404151003140068
-0.402676708585138
-0.61853196259688
-0.475488518657009
-0.465164941427565
-0.80166769547721
-0.691695261251763
-0.501785062654665
-0.884839866662717
-1.17812408600439
-0.385909367759763
-0.576572944963448
-0.77908830673583
-1.13837438560002
-0.571109159658166
-0.445293666719019
-0.643126285668419
-0.695049204399202
-0.684362816826869
-0.891662491979558
-0.508673128759426
-0.741457074636915
-0.422504308016705
-0.251810930378022
-0.899615377555503
-0.34946729045568
-0.570494350216932
-0.739303809127314
-0.509406715969589
-0.410942650763083
-0.605827733073256
-1.34297517804955
-0.45244988939497
-0.316207399746099
-0.959215505143175
-0.82699778215309
-0.493288450132612
-0.561288199975914
-0.623958492820335
-0.836308145262863
-0.383490668436091
-0.761904918278729
-0.881309329513463
-0.624343350969767
-0.409755347521888
-0.459481242932089
-0.322160467283729
-0.487206173182974
-0.338843051835177
-0.864329015381938
-0.692049226034968
-1.14222753768534
-0.358705720830661
-0.689223554724858
-0.292853378210211
-0.774737876199473
-0.884091436991589
-0.971713732570016
-0.873134571712308
-0.427530573178479
